name,diameter,weight,red,green,blue
1,11.75,202.25,136,73,2
1,11.75,202.24,155,64,2
1,11.75,202.22,148,54,26
1,11.75,202.2,138,82,3
1,11.75,202.18,145,73,12
1,11.75,202.17,155,67,37
1,11.73,201.78,116,63,2
1,11.75,202.17,151,44,15
1,11.75,202.13,157,64,9
1,11.75,202.13,146,52,8
1,11.74,202.11,142,68,44
1,11.74,202.11,135,69,27
1,11.74,202.1,165,74,13
1,11.74,202.09,144,70,17
1,11.74,202.06,155,70,9
1,11.75,202.16,169,51,19
1,11.73,201.78,151,68,24
1,11.72,201.77,157,81,9
1,11.72,201.77,152,81,19
1,11.71,201.51,165,72,12
1,11.71,201.46,136,69,2
1,11.71,201.45,147,67,3
1,11.71,201.45,159,57,18
1,11.71,201.44,158,51,12
1,11.7,201.44,151,70,26
1,11.7,201.43,153,88,34
1,11.71,201.52,139,65,9
1,11.7,201.43,149,67,8
1,11.7,201.41,162,61,31
1,11.7,201.41,152,63,6
1,11.7,201.41,134,69,18
1,11.7,201.41,165,52,2
1,11.7,201.39,152,56,19
1,11.7,201.37,155,76,14
1,11.7,201.36,157,86,2
1,11.7,201.42,144,69,10
1,11.66,200.48,160,67,23
1,11.71,201.52,143,66,13
1,11.71,201.53,144,74,13
1,11.72,201.76,144,79,15
1,11.72,201.74,160,67,18
1,11.72,201.71,138,63,19
1,11.72,201.7,131,70,2
1,11.72,201.7,153,68,20
1,11.72,201.69,143,62,2
1,11.72,201.66,131,75,43
1,11.71,201.53,135,66,12
1,11.72,201.64,132,54,7
1,11.72,201.6,143,77,10
1,11.71,201.57,147,72,5
1,11.71,201.57,146,57,20
1,11.71,201.55,143,73,21
1,11.71,201.54,144,52,2
1,11.71,201.54,145,54,9
1,11.71,201.53,157,61,27
1,11.72,201.62,138,73,17
1,12.32,210.16,153,75,7
1,15.59,256.5,168,82,20
1,12.32,210.18,149,87,15
1,13.2,223.77,129,66,29
1,13.19,223.76,147,83,25
1,13.19,223.75,158,61,33
1,13.19,223.74,157,74,7
1,13.19,223.74,151,95,8
1,13.19,223.72,155,60,27
1,13.19,223.72,155,77,14
1,13.19,223.69,162,79,2
1,13.18,223.68,152,61,25
1,13.18,223.67,168,77,18
1,13.18,223.66,134,84,32
1,13.18,223.61,163,69,2
1,13.18,223.61,137,55,17
1,13.18,223.61,144,75,18
1,13.17,223.6,158,60,22
1,13.2,223.79,160,65,22
1,13.2,223.8,166,58,24
1,13.2,223.8,142,81,11
1,13.2,223.82,155,74,14
1,13.22,224.25,153,102,11
1,13.21,224.24,149,71,14
1,13.21,224.21,156,69,20
1,13.21,224.19,124,89,12
1,13.21,224.18,142,70,19
1,13.21,224.16,129,54,7
1,13.21,224.13,129,60,16
1,13.17,223.56,125,69,24
1,13.21,224.06,147,51,17
1,13.2,223.97,159,67,25
1,13.2,223.97,157,70,2
1,13.2,223.95,158,68,8
1,13.2,223.9,166,92,8
1,13.2,223.87,146,68,29
1,13.2,223.86,157,74,31
1,13.2,223.82,162,58,21
1,13.2,224.02,154,59,23
1,13.22,224.27,163,78,28
1,13.17,223.55,165,75,26
1,13.17,223.51,163,74,23
1,13.15,222.98,170,75,21
1,13.15,222.94,154,71,9
1,13.14,222.94,146,88,13
1,13.14,222.92,167,76,28
1,13.14,222.91,147,82,6
1,13.13,222.84,138,80,4
1,13.13,222.82,160,65,26
1,13.13,222.81,148,62,21
1,13.13,222.81,142,74,7
1,13.13,222.71,142,82,2
1,13.13,222.7,153,63,15
1,13.13,222.68,169,77,7
1,13.13,222.63,149,65,18
1,13.12,222.62,136,74,22
1,13.12,222.59,149,78,5
1,13.15,222.99,158,64,21
1,13.15,223.0,173,81,28
1,13.15,223.01,156,70,5
1,13.15,223.03,137,46,13
1,13.17,223.49,162,79,13
1,13.16,223.49,146,77,2
1,13.16,223.48,149,47,19
1,13.16,223.44,130,53,25
1,13.16,223.41,137,61,2
1,13.16,223.39,153,74,22
1,13.16,223.38,135,55,16
1,13.17,223.52,140,66,22
1,13.16,223.36,157,82,29
1,13.15,223.32,153,66,16
1,13.15,223.24,157,53,22
1,13.15,223.2,141,59,27
1,13.15,223.2,153,72,25
1,13.15,223.15,164,72,3
1,13.15,223.07,152,74,26
1,13.15,223.04,148,94,2
1,13.16,223.33,147,69,6
1,13.12,222.56,133,63,11
1,13.22,224.32,150,70,13
1,13.22,224.37,161,77,35
1,13.32,225.77,144,63,16
1,13.32,225.75,143,57,8
1,13.32,225.74,142,71,23
1,13.31,225.73,162,75,23
1,13.31,225.71,140,81,28
1,13.31,225.69,131,86,4
1,13.31,225.64,174,69,2
1,13.3,225.64,145,81,36
1,13.3,225.55,145,57,20
1,13.3,225.55,141,49,15
1,13.3,225.54,156,74,20
1,13.3,225.51,150,70,21
1,13.3,225.51,166,69,19
1,13.3,225.42,156,79,30
1,13.3,225.4,165,69,5
1,13.32,225.78,159,68,14
1,13.32,225.81,153,88,4
1,13.32,225.84,152,70,9
1,13.32,225.85,145,65,14
1,13.35,226.71,168,76,17
1,13.35,226.7,159,70,21
1,13.35,226.68,159,59,14
1,13.34,226.59,148,58,17
1,13.34,226.58,151,65,15
1,13.33,226.52,160,65,15
1,13.33,226.4,127,75,11
1,13.3,225.32,168,66,12
1,13.33,226.33,137,76,2
1,13.32,226.25,158,79,23
1,13.32,226.19,147,61,31
1,13.32,226.1,153,72,2
1,13.32,226.1,156,54,2
1,13.32,226.03,139,72,17
1,13.32,225.98,140,60,6
1,13.32,225.86,152,67,21
1,13.33,226.32,164,73,33
1,13.22,224.34,147,62,20
1,13.29,225.26,161,58,20
1,13.29,225.25,149,75,14
1,13.25,224.62,155,57,38
1,13.25,224.58,157,65,25
1,13.24,224.57,151,69,22
1,13.24,224.57,144,52,15
1,13.24,224.56,158,61,23
1,13.23,224.54,172,91,2
1,13.23,224.53,159,66,2
1,13.23,224.53,160,59,10
1,13.23,224.46,137,87,26
1,13.23,224.46,164,83,20
1,13.23,224.45,159,80,2
1,13.23,224.44,139,72,29
1,13.23,224.42,134,69,19
1,13.23,224.39,149,51,32
1,13.23,224.38,163,77,3
1,13.25,224.66,146,45,14
1,13.26,224.68,150,54,23
1,13.26,224.71,160,73,16
1,13.26,224.73,171,89,2
1,13.29,225.24,168,62,2
1,13.29,225.24,147,65,15
1,13.29,225.2,149,73,2
1,13.29,225.2,159,71,21
1,13.29,225.08,146,74,36
1,13.29,225.05,141,77,12
1,13.28,225.05,143,67,28
1,13.29,225.25,162,70,2
1,13.28,225.03,153,61,6
1,13.27,224.93,172,66,6
1,13.27,224.92,172,76,7
1,13.27,224.91,157,82,19
1,13.27,224.9,151,62,24
1,13.27,224.9,147,84,25
1,13.27,224.79,146,54,2
1,13.26,224.74,140,62,29
1,13.28,225.02,136,75,31
1,13.35,226.73,160,88,23
1,13.12,222.54,138,67,28
1,13.12,222.5,154,78,15
1,12.97,220.59,165,78,2
1,12.97,220.57,147,78,9
1,12.97,220.49,157,63,17
1,12.97,220.49,168,73,2
1,12.97,220.47,157,71,27
1,12.97,220.42,149,76,10
1,12.97,220.41,134,65,9
1,12.97,220.39,152,80,18
1,12.97,220.39,158,50,22
1,12.97,220.38,148,59,13
1,12.96,220.37,152,87,31
1,12.96,220.35,144,80,28
1,12.96,220.33,147,76,42
1,12.96,220.33,148,80,24
1,12.96,220.31,168,74,18
1,12.97,220.64,142,71,11
1,12.97,220.65,130,54,34
1,12.98,220.66,154,84,10
1,12.98,220.67,160,65,10
1,13.01,221.02,147,69,21
1,13.01,221.02,130,85,18
1,13.01,220.99,158,84,7
1,13.0,220.98,164,63,18
1,13.0,220.98,140,85,19
1,13.0,220.96,144,73,15
1,13.0,220.93,166,58,28
1,12.96,220.27,150,72,21
1,13.0,220.9,146,67,25
1,12.99,220.87,143,91,21
1,12.99,220.81,142,67,2
1,12.99,220.81,156,61,2
1,12.99,220.76,155,65,14
1,12.99,220.76,150,85,12
1,12.99,220.74,161,69,25
1,12.99,220.72,159,64,17
1,13.0,220.88,142,88,11
1,13.01,221.03,160,71,21
1,12.96,220.27,144,81,34
1,12.95,220.15,161,60,2
1,12.93,219.63,163,64,25
1,12.93,219.63,158,79,30
1,12.93,219.61,143,57,2
1,12.92,219.61,168,81,31
1,12.92,219.61,146,66,21
1,12.92,219.6,158,69,17
1,12.92,219.55,162,77,2
1,12.91,219.55,145,61,2
1,12.91,219.48,154,70,14
1,12.91,219.47,144,81,2
1,12.91,219.43,139,69,2
1,12.91,219.38,162,79,22
1,12.91,219.35,134,67,13
1,12.91,219.32,166,83,25
1,12.9,219.31,143,64,17
1,12.93,219.63,155,76,6
1,12.93,219.64,156,62,34
1,12.93,219.65,160,80,20
1,12.93,219.68,151,71,22
1,12.95,220.1,146,68,2
1,12.95,220.04,146,68,6
1,12.95,220.02,145,95,21
1,12.95,220.01,159,72,21
1,12.95,219.95,158,91,19
1,12.95,219.94,151,57,2
1,12.95,219.93,149,70,30
1,12.96,220.25,158,72,12
1,12.94,219.89,121,80,19
1,12.94,219.81,157,46,22
1,12.94,219.74,158,71,39
1,12.94,219.74,147,54,17
1,12.94,219.73,170,87,11
1,12.94,219.72,154,85,17
1,12.94,219.71,137,79,21
1,12.94,219.7,150,77,19
1,12.94,219.86,160,79,8
1,13.12,222.52,152,73,13
1,13.01,221.04,151,76,18
1,13.02,221.06,153,70,22
1,13.09,222.02,150,69,8
1,13.09,221.96,134,47,25
1,13.09,221.94,142,49,3
1,13.08,221.93,163,67,16
1,13.08,221.9,143,69,17
1,13.08,221.86,172,82,22
1,13.08,221.86,152,65,2
1,13.08,221.85,151,65,2
1,13.08,221.85,149,76,5
1,13.07,221.83,133,67,15
1,13.07,221.79,162,65,6
1,13.07,221.78,164,71,15
1,13.07,221.77,156,54,17
1,13.07,221.76,148,66,15
1,13.07,221.76,156,70,9
1,13.09,222.06,134,64,2
1,13.09,222.11,166,57,21
1,13.09,222.14,162,78,19
1,13.09,222.15,152,71,16
1,13.11,222.49,146,75,3
1,13.11,222.48,137,70,15
1,13.11,222.47,145,58,2
1,13.11,222.44,153,78,20
1,13.11,222.44,157,61,12
1,13.11,222.42,148,66,10
1,13.11,222.42,166,53,14
1,13.07,221.73,157,98,2
1,13.11,222.4,148,50,10
1,13.1,222.35,146,51,14
1,13.1,222.35,160,52,13
1,13.1,222.3,143,64,17
1,13.1,222.29,145,71,17
1,13.1,222.26,155,72,23
1,13.09,222.24,162,64,2
1,13.09,222.19,147,67,38
1,13.11,222.36,144,68,21
1,13.01,221.05,162,67,2
1,13.07,221.73,149,70,16
1,13.07,221.62,138,81,37
1,13.04,221.26,153,82,6
1,13.04,221.25,168,62,13
1,13.04,221.22,148,60,14
1,13.03,221.21,165,66,19
1,13.03,221.19,172,78,19
1,13.03,221.18,156,67,15
1,13.03,221.17,147,62,4
1,13.03,221.14,138,54,7
1,13.03,221.14,154,78,22
1,13.02,221.13,164,69,34
1,13.02,221.13,162,76,18
1,13.02,221.11,141,76,2
1,13.02,221.1,136,66,2
1,13.02,221.07,143,75,20
1,13.02,221.07,168,61,27
1,13.04,221.26,161,79,24
1,13.04,221.29,144,74,13
1,13.04,221.29,138,54,23
1,13.04,221.3,139,73,19
1,13.07,221.61,127,65,10
1,13.07,221.61,147,70,14
1,13.07,221.54,165,50,18
1,13.06,221.52,139,56,14
1,13.06,221.45,146,78,24
1,13.06,221.44,148,76,2
1,13.06,221.42,142,68,27
1,13.07,221.65,161,65,18
1,13.06,221.37,152,59,4
1,13.06,221.36,161,70,15
1,13.05,221.36,164,76,16
1,13.05,221.34,143,79,23
1,13.05,221.34,146,87,2
1,13.05,221.33,155,73,6
1,13.05,221.32,157,68,28
1,13.04,221.31,161,67,18
1,13.06,221.37,157,61,7
1,13.36,226.75,134,74,2
1,13.36,226.86,140,81,8
1,13.36,226.86,138,57,27
1,13.99,236.94,146,74,2
1,13.99,236.84,155,74,11
1,13.99,236.66,154,66,10
1,13.98,236.46,147,56,14
1,13.98,236.42,160,78,25
1,13.98,236.38,126,75,6
1,13.97,236.29,141,57,11
1,13.94,236.22,149,78,18
1,13.94,236.16,139,63,28
1,13.93,236.09,157,80,2
1,13.93,236.09,156,73,27
1,13.92,235.98,140,70,29
1,13.92,235.95,167,83,7
1,13.92,235.91,149,77,28
1,13.92,235.9,170,74,5
1,13.99,237.05,151,90,2
1,14.0,237.05,160,66,24
1,14.01,237.23,163,74,3
1,14.03,237.25,159,71,35
1,14.09,238.57,167,84,22
1,14.09,238.54,151,49,22
1,14.09,238.52,157,59,2
1,14.07,238.36,148,54,21
1,14.07,238.31,148,70,7
1,14.07,238.3,146,49,22
1,14.06,238.28,140,67,22
1,13.91,235.89,149,63,29
1,14.06,238.21,165,61,18
1,14.05,237.87,149,77,2
1,14.05,237.82,153,57,16
1,14.04,237.67,167,64,16
1,14.04,237.57,148,73,27
1,14.03,237.55,166,63,11
1,14.03,237.44,139,64,13
1,14.03,237.42,170,70,24
1,14.06,238.0,159,88,7
1,14.09,238.72,144,69,21
1,13.91,235.77,141,57,29
1,13.9,235.48,151,57,17
1,13.82,234.2,160,70,6
1,13.82,234.2,173,51,19
1,13.82,234.17,149,73,19
1,13.81,234.15,163,67,17
1,13.81,234.15,175,58,9
1,13.81,234.12,160,62,9
1,13.79,234.1,136,76,9
1,13.79,233.92,149,67,14
1,13.79,233.92,152,80,18
1,13.79,233.91,155,44,12
1,13.79,233.7,146,69,22
1,13.79,233.61,162,65,16
1,13.79,233.56,143,73,15
1,13.78,233.44,149,77,2
1,13.77,233.38,157,46,18
1,13.83,234.22,162,73,7
1,13.83,234.32,140,60,26
1,13.83,234.4,151,50,6
1,13.83,234.46,154,81,16
1,13.89,235.46,154,79,18
1,13.89,235.31,148,67,7
1,13.88,235.3,168,73,8
1,13.87,235.22,144,80,8
1,13.87,235.2,160,66,36
1,13.87,235.0,145,90,13
1,13.87,234.88,162,60,13
1,13.91,235.49,158,64,9
1,13.86,234.87,145,65,14
1,13.86,234.8,156,66,2
1,13.85,234.73,139,69,33
1,13.85,234.7,167,76,23
1,13.85,234.62,131,64,23
1,13.84,234.53,142,59,29
1,13.84,234.53,152,73,6
1,13.84,234.52,158,70,10
1,13.86,234.82,154,86,18
1,13.77,233.37,154,78,21
1,14.09,238.76,152,78,43
1,14.1,238.96,164,63,4
1,14.63,244.68,172,79,28
1,14.62,244.59,153,85,13
1,14.61,244.5,145,69,16
1,14.59,244.18,158,75,2
1,14.59,244.06,132,64,12
1,14.59,243.93,146,78,23
1,14.58,243.93,141,64,20
1,14.57,243.59,176,63,20
1,14.56,243.24,156,76,8
1,14.54,243.08,143,62,15
1,14.51,242.96,147,85,19
1,14.5,242.85,137,38,18
1,14.5,242.81,141,71,22
1,14.43,242.79,143,74,20
1,14.38,242.7,139,60,14
1,14.63,244.69,146,59,13
1,14.67,244.78,163,62,2
1,14.67,245.14,138,83,26
1,14.71,245.66,163,69,22
1,11.45,197.43,150,84,10
1,15.41,254.67,148,68,7
1,15.35,253.89,149,77,20
1,15.16,253.64,136,76,20
1,14.96,252.28,152,58,9
1,14.95,251.82,149,84,6
1,14.93,251.41,138,75,20
1,14.37,242.68,160,72,21
1,14.91,250.68,158,73,15
1,14.89,250.22,158,68,8
1,14.88,249.58,159,67,11
1,14.87,249.55,155,83,2
1,14.85,249.05,155,59,9
1,14.83,247.93,154,80,13
1,14.78,247.68,138,64,2
1,14.74,246.21,139,58,15
1,14.9,250.38,146,68,34
1,14.09,238.78,148,77,6
1,14.37,242.67,156,70,38
1,14.36,242.59,155,63,11
1,14.21,240.54,159,77,2
1,14.2,240.44,150,76,6
1,14.2,240.37,140,64,23
1,14.2,240.36,135,66,22
1,14.19,240.23,165,72,2
1,14.19,240.19,159,66,14
1,14.18,240.08,159,88,23
1,14.17,239.93,147,59,13
1,14.16,239.84,144,70,8
1,14.14,239.75,141,69,8
1,14.13,239.67,162,52,20
1,14.13,239.52,149,67,14
1,14.13,239.5,149,57,2
1,14.12,239.22,170,76,16
1,14.11,239.12,156,70,17
1,14.22,240.56,145,65,21
1,14.22,240.65,145,67,30
1,14.25,240.74,159,62,5
1,14.26,240.75,156,55,2
1,14.36,242.45,149,69,2
1,14.35,242.4,134,65,24
1,14.35,242.2,148,75,22
1,14.34,242.13,160,67,10
1,14.34,242.12,148,71,15
1,14.34,241.93,156,80,2
1,14.33,241.89,147,62,27
1,14.36,242.65,140,72,2
1,14.32,241.77,157,72,16
1,14.32,241.55,137,65,19
1,14.31,241.33,146,69,29
1,14.3,241.13,151,74,8
1,14.3,241.02,143,81,27
1,14.29,240.98,140,67,5
1,14.28,240.97,139,61,5
1,14.28,240.77,160,68,24
1,14.32,241.74,157,76,3
1,13.77,233.34,153,61,8
1,13.77,233.21,136,85,2
1,13.76,233.14,145,65,3
1,13.47,228.54,156,72,22
1,13.47,228.51,157,76,29
1,13.47,228.42,139,76,26
1,13.46,228.39,169,81,13
1,13.46,228.39,159,47,24
1,13.46,228.37,157,91,8
1,13.46,228.26,151,64,11
1,13.46,228.25,153,67,16
1,13.46,228.15,169,56,11
1,13.46,228.13,158,50,23
1,13.45,228.13,142,67,17
1,13.45,228.09,159,73,19
1,13.45,228.07,143,86,21
1,13.45,228.05,157,78,17
1,13.45,227.98,142,66,9
1,13.47,228.58,149,81,3
1,13.47,228.6,157,78,25
1,13.48,228.6,155,66,12
1,13.48,228.6,140,59,19
1,13.51,229.02,125,89,10
1,13.51,229.0,132,66,4
1,13.51,228.99,142,73,15
1,13.51,228.98,147,63,9
1,13.51,228.96,152,63,10
1,13.51,228.94,151,71,18
1,13.5,228.92,145,72,8
1,13.45,227.98,164,83,29
1,13.5,228.84,146,74,16
1,13.5,228.82,160,75,16
1,13.5,228.78,154,58,15
1,13.5,228.72,136,69,29
1,13.5,228.71,144,61,16
1,13.5,228.68,155,83,6
1,13.49,228.68,139,67,15
1,13.49,228.67,137,81,11
1,13.5,228.82,149,76,15
1,13.51,229.05,160,70,20
1,13.45,227.91,155,82,30
1,13.45,227.89,156,65,2
1,13.39,227.28,159,79,14
1,13.39,227.26,160,65,22
1,13.39,227.23,150,56,2
1,13.39,227.21,143,77,15
1,13.38,227.19,152,68,23
1,13.38,227.17,139,65,29
1,13.37,227.14,154,79,22
1,13.37,227.02,140,84,2
1,13.37,227.02,157,78,8
1,13.37,227.0,150,80,2
1,13.37,226.97,161,74,19
1,13.37,226.91,141,74,2
1,13.37,226.9,153,60,18
1,13.36,226.88,142,91,12
1,13.36,226.87,149,66,12
1,13.39,227.29,170,79,12
1,13.39,227.32,147,83,15
1,13.4,227.34,153,77,2
1,13.4,227.42,163,64,19
1,13.45,227.87,159,73,2
1,13.45,227.86,154,76,9
1,13.44,227.86,149,61,24
1,13.44,227.78,141,61,24
1,13.44,227.73,146,54,20
1,13.43,227.72,162,65,28
1,13.43,227.65,149,96,27
1,13.45,227.91,150,64,26
1,13.42,227.65,170,70,19
1,13.42,227.58,150,74,21
1,13.42,227.54,166,77,21
1,13.41,227.53,149,72,25
1,13.41,227.49,148,67,11
1,13.41,227.47,143,58,22
1,13.4,227.45,135,76,22
1,13.4,227.45,159,66,15
1,13.42,227.65,163,51,24
1,13.52,229.07,138,68,12
1,13.53,229.15,149,85,2
1,13.53,229.31,146,66,16
1,13.7,231.87,149,65,21
1,13.69,231.81,158,63,9
1,13.69,231.79,155,63,33
1,13.68,231.76,140,70,8
1,13.67,231.71,156,67,22
1,13.67,231.68,160,67,14
1,13.67,231.67,140,56,25
1,13.67,231.47,141,61,28
1,13.66,231.46,167,69,2
1,13.66,231.45,163,78,8
1,13.66,231.3,143,79,11
1,13.65,231.26,169,66,12
1,13.65,231.23,147,78,14
1,13.65,231.23,155,77,17
1,13.65,231.16,151,59,30
1,13.7,231.88,156,77,16
1,13.7,231.96,148,64,22
1,13.7,232.04,172,75,19
1,13.7,232.1,148,75,23
1,13.76,233.07,147,72,31
1,13.76,232.92,145,68,2
1,13.75,232.92,168,59,21
1,13.75,232.88,161,87,5
1,13.75,232.78,152,60,22
1,13.75,232.66,134,70,13
1,13.74,232.52,131,72,14
1,13.64,231.12,152,73,18
1,13.74,232.52,152,62,18
1,13.73,232.28,135,78,2
1,13.73,232.25,146,60,15
1,13.72,232.23,162,76,22
1,13.72,232.2,153,59,21
1,13.72,232.17,149,48,17
1,13.71,232.13,143,79,2
1,13.71,232.12,149,79,30
1,13.74,232.28,153,67,12
1,13.64,231.11,169,75,7
1,13.63,231.1,147,67,6
1,13.62,231.07,162,80,15
1,13.57,230.12,164,82,22
1,13.57,230.03,146,70,6
1,13.56,229.98,157,76,13
1,13.56,229.93,150,90,23
1,13.56,229.83,142,65,2
1,13.56,229.77,152,63,21
1,13.56,229.66,153,78,16
1,13.57,230.13,140,72,17
1,13.56,229.58,151,53,2
1,13.54,229.54,138,65,2
1,13.54,229.54,135,63,20
1,13.54,229.52,155,54,18
1,13.53,229.41,130,64,14
1,13.53,229.39,141,50,15
1,13.53,229.35,145,77,14
1,13.53,229.33,150,45,4
1,13.55,229.58,141,69,2
1,12.9,219.3,150,71,11
1,13.58,230.2,148,75,39
1,13.58,230.3,152,73,19
1,13.62,230.89,159,81,24
1,13.62,230.85,138,64,2
1,13.62,230.76,148,68,20
1,13.61,230.73,141,73,12
1,13.61,230.69,157,54,11
1,13.6,230.69,140,74,33
1,13.6,230.68,147,77,17
1,13.58,230.23,146,66,2
1,13.6,230.66,146,85,18
1,13.59,230.53,157,68,15
1,13.58,230.52,148,66,4
1,13.58,230.44,157,93,17
1,13.58,230.4,174,48,15
1,13.58,230.35,149,70,31
1,13.58,230.35,142,56,2
1,13.58,230.31,169,46,13
1,13.59,230.57,157,74,22
1,12.9,219.28,149,80,22
1,12.9,219.27,151,64,24
1,12.9,219.26,144,71,16
1,12.49,213.01,153,78,23
1,12.49,212.98,150,74,16
1,12.49,212.96,160,69,15
1,12.49,212.9,143,70,30
1,12.49,212.88,145,55,4
1,12.49,212.86,164,54,2
1,12.49,212.85,141,82,38
1,12.49,212.84,149,67,17
1,12.49,212.82,154,66,35
1,12.48,212.81,141,63,10
1,12.48,212.81,155,70,23
1,12.48,212.77,149,68,16
1,12.48,212.75,128,68,6
1,12.48,212.75,141,66,15
1,12.48,212.75,144,84,9
1,12.49,213.07,152,87,9
1,12.49,213.08,154,79,12
1,12.49,213.08,131,79,2
1,12.5,213.12,153,71,15
1,12.51,213.32,155,74,13
1,12.51,213.3,140,66,17
1,12.51,213.3,173,87,7
1,12.51,213.3,132,62,20
1,12.51,213.3,158,86,29
1,12.51,213.28,145,88,17
1,12.51,213.26,161,80,23
1,12.48,212.75,140,50,26
1,12.51,213.26,158,67,2
1,12.51,213.22,158,80,21
1,12.5,213.22,143,72,2
1,12.5,213.2,137,73,14
1,12.5,213.19,153,70,15
1,12.5,213.18,150,71,2
1,12.5,213.16,153,69,12
1,12.5,213.15,157,68,17
1,12.51,213.25,166,79,17
1,12.51,213.34,154,82,23
1,12.48,212.72,134,78,18
1,12.48,212.7,142,75,24
1,12.46,212.37,142,69,16
1,12.46,212.34,130,75,2
1,12.46,212.32,147,64,10
1,12.46,212.27,151,69,41
1,12.46,212.25,136,72,2
1,12.46,212.21,138,75,25
1,12.46,212.2,134,55,29
1,12.46,212.19,154,78,22
1,12.46,212.18,165,70,33
1,12.46,212.15,154,70,2
1,12.46,212.15,151,66,23
1,12.46,212.14,135,69,2
1,12.46,212.12,160,70,25
1,12.46,212.11,153,77,2
1,12.46,212.11,156,73,21
1,12.46,212.38,150,93,19
1,12.47,212.39,151,75,32
1,12.47,212.39,133,62,5
1,12.47,212.41,154,55,12
1,12.48,212.67,146,92,8
1,12.48,212.65,150,67,27
1,12.47,212.65,132,79,5
1,12.47,212.63,158,65,6
1,12.47,212.62,144,77,30
1,12.47,212.61,150,88,13
1,12.47,212.58,164,57,13
1,12.48,212.71,162,67,18
1,12.47,212.54,155,92,21
1,12.47,212.51,157,68,4
1,12.47,212.49,163,49,24
1,12.47,212.47,163,78,2
1,12.47,212.45,152,61,2
1,12.47,212.44,165,64,17
1,12.47,212.42,159,87,21
1,12.47,212.42,163,77,13
1,12.47,212.51,148,64,14
1,12.46,212.1,147,75,28
1,12.51,213.34,147,56,2
1,12.52,213.36,145,64,28
1,12.56,214.0,145,68,13
1,12.56,214.0,142,51,5
1,12.56,213.98,165,74,3
1,12.56,213.95,162,79,14
1,12.56,213.95,151,70,29
1,12.56,213.92,143,70,2
1,12.56,213.91,150,75,31
1,12.56,213.9,131,70,17
1,12.56,213.9,131,76,32
1,12.56,213.88,158,69,2
1,12.56,213.84,150,74,16
1,12.56,213.84,156,71,7
1,12.55,213.82,142,77,2
1,12.55,213.82,150,65,11
1,12.55,213.8,135,67,21
1,12.56,214.0,159,62,11
1,12.56,214.0,148,63,14
1,12.56,214.01,151,68,29
1,12.56,214.01,151,68,2
1,12.58,214.26,165,71,31
1,12.57,214.25,148,77,15
1,12.57,214.22,142,54,11
1,12.57,214.21,141,65,6
1,12.57,214.2,140,80,10
1,12.57,214.2,149,82,28
1,12.57,214.15,156,67,24
1,12.55,213.8,155,78,20
1,12.57,214.15,147,80,15
1,12.57,214.1,144,73,13
1,12.57,214.1,168,64,17
1,12.57,214.09,145,62,16
1,12.56,214.07,160,63,10
1,12.56,214.05,137,74,23
1,12.56,214.05,151,59,16
1,12.56,214.02,168,54,19
1,12.57,214.14,164,67,25
1,12.52,213.36,154,71,24
1,12.55,213.76,158,70,25
1,12.55,213.75,147,64,11
1,12.53,213.5,142,70,5
1,12.53,213.47,158,60,2
1,12.53,213.46,149,84,15
1,12.53,213.46,165,80,22
1,12.53,213.45,145,78,27
1,12.53,213.44,155,55,2
1,12.53,213.44,140,73,12
1,12.53,213.44,169,59,15
1,12.53,213.44,145,58,9
1,12.52,213.44,151,69,25
1,12.52,213.43,163,55,20
1,12.52,213.42,148,65,3
1,12.52,213.4,158,65,16
1,12.52,213.39,156,70,21
1,12.52,213.38,135,65,29
1,12.53,213.5,153,67,12
1,12.53,213.5,151,66,9
1,12.53,213.51,140,69,15
1,12.53,213.52,153,48,5
1,12.55,213.74,154,78,32
1,12.55,213.73,155,77,2
1,12.55,213.72,149,81,22
1,12.55,213.7,155,71,3
1,12.55,213.69,159,90,13
1,12.55,213.68,158,62,8
1,12.55,213.68,160,82,12
1,12.55,213.76,159,67,25
1,12.55,213.66,144,65,14
1,12.54,213.62,141,76,5
1,12.54,213.59,141,58,2
1,12.54,213.58,155,61,10
1,12.54,213.58,152,63,16
1,12.54,213.54,146,78,24
1,12.54,213.54,161,83,15
1,12.54,213.54,143,75,16
1,12.54,213.66,142,59,23
1,12.46,212.1,141,88,7
1,12.45,212.08,163,85,24
1,12.45,212.08,149,74,39
1,12.37,210.85,154,77,24
1,12.37,210.84,143,51,16
1,12.37,210.84,145,61,5
1,12.37,210.82,134,64,18
1,12.36,210.79,148,76,11
1,12.36,210.75,146,84,31
1,12.36,210.74,141,58,12
1,12.36,210.74,150,82,2
1,12.36,210.72,153,41,11
1,12.36,210.7,133,74,2
1,12.36,210.7,132,77,15
1,12.36,210.65,153,80,25
1,12.35,210.65,157,60,26
1,12.35,210.64,143,72,19
1,12.35,210.64,129,60,21
1,12.37,210.85,146,49,2
1,12.37,210.86,158,69,28
1,12.37,210.88,147,70,13
1,12.37,210.88,161,64,25
1,12.39,211.03,156,88,11
1,12.39,211.01,149,76,11
1,12.39,211.01,131,66,13
1,12.39,211.01,175,68,25
1,12.39,211.0,152,93,13
1,12.39,211.0,167,76,19
1,12.38,211.0,149,59,2
1,12.35,210.61,149,71,32
1,12.38,210.99,161,101,2
1,12.38,210.98,155,70,19
1,12.38,210.97,150,55,15
1,12.38,210.96,148,67,4
1,12.38,210.93,140,68,16
1,12.38,210.9,147,67,25
1,12.38,210.9,165,60,13
